"plot","all_genres","raw_genre","genre","clean_text"
"Two sisters vacationing in Mexico are trapped in a shark cage at the bottom of the ocean. With less than an hour of oxygen left and great white sharks circling nearby, they must fight to survive.","Adventure, Drama, Horror","Adventure","Action_Adventure","two sister vacationing mexico trapped shark cage bottom ocean less hour oxygen left great white shark circling nearby must fight survive"
"A cop killed by his own partner joins RIPD, an afterlife law enforcement department working to apprehend various monsters disguised as humans living on earth, and gets paired up with a smart-mouthed veteran.","Action, Adventure, Comedy","Action","Action_Adventure","cop killed partner join ripd afterlife law enforcement department working apprehend various monster disguised human living earth get paired smartmouthed veteran"
"An aspiring writer is repeatedly assaulted, humiliated, and left for dead by four men she systematically hunts down to seek revenge.","Horror, Thriller","Horror","Crime_Thriller_Horror","aspiring writer repeatedly assaulted humiliated left dead four men systematically hunt seek revenge"
"Inspired by actual events, a group of fame-obsessed teenagers use the internet to track celebrities' whereabouts in order to rob their homes.","Biography, Crime, Drama","Biography","Drama_Romance","inspired actual event group fameobsessed teenager use internet track celebrity whereabouts order rob home"
"When a top-secret weapon falls into mercenary hands, a wild-card C.I.A. agent joins forces with three international agents on a mission to retrieve it, while staying a step ahead of a mysterious woman who's tracking their every move.","Action, Thriller","Action","Action_Adventure","topsecret weapon fall mercenary hand wildcard cia agent join force three international agent mission retrieve staying step ahead mysterious woman who tracking every move"
"The Fantastic Four learn that they aren't the only super-powered beings in the universe when they square off against the powerful Silver Surfer and the planet-eating Galactus.","Action, Adventure, Fantasy","Action","Action_Adventure","fantastic four learn arent superpowered being universe square powerful silver surfer planeteating galactus"
"Jake Pentecost, son of Stacker Pentecost, reunites with Mako Mori to lead a new generation of Jaeger pilots, including rival Lambert and 15-year-old hacker Amara, against a new Kaiju threat.","Action, Adventure, Fantasy","Action","Action_Adventure","jake pentecost son stacker pentecost reunites mako mori lead new generation jaeger pilot including rival lambert yearold hacker amara new kaiju threat"
"After fooling around with one of her customers, a teenager turns her babysitting service into a call-girl service for married guys.","Drama","Drama","Drama_Romance","fooling around one customer teenager turn babysitting service callgirl service married guy"
"During an archaeological expedition on Bouvetøya Island in Antarctica, a team of archaeologists and other scientists find themselves caught up in a battle between the two legends. Soon, the team realize that only one species can win.","Action, Adventure, Horror","Action","Action_Adventure","archaeological expedition bouvetøya island antarctica team archaeologist scientist find caught battle two legend soon team realize one specie win"
"A physician who can talk to animals embarks on an adventure to find a legendary island with a young apprentice and a crew of strange pets.","Adventure, Comedy, Family","Adventure","Action_Adventure","physician talk animal embarks adventure find legendary island young apprentice crew strange pet"
"Five college graduates rent a cabin in the woods and begin to fall victim to a horrifying flesh-eating virus, which attracts the unwanted attention of the homicidal locals.","Horror","Horror","Crime_Thriller_Horror","five college graduate rent cabin wood begin fall victim horrifying flesheating virus attracts unwanted attention homicidal local"
"Jason Voorhees stalks a group of friends who's just arrived to spend the weekend at a cabin near Crystal Lake.","Horror, Thriller","Horror","Crime_Thriller_Horror","jason voorhees stalk group friend who arrived spend weekend cabin near crystal lake"
"Bumbling Inspector Clouseau must solve the murder of a famous soccer coach and find out who stole the infamous Pink Panther diamond.","Adventure, Comedy, Crime","Adventure","Action_Adventure","bumbling inspector clouseau must solve murder famous soccer coach find stole infamous pink panther diamond"
"A writer indulging in all that Los Angeles and Las Vegas have to offer, undertakes a search for love and self via a series of adventures with six different women.","Drama, Fantasy, Romance","Drama","Drama_Romance","writer indulging los angeles la vega offer undertakes search love self via series adventure six different woman"
"When a Las Vegas bodyguard with lethal skills and a gambling problem gets in trouble with the mob, he has one last play...and it's all or nothing.","Action, Crime, Drama","Action","Action_Adventure","la vega bodyguard lethal skill gambling problem get trouble mob one last playand nothing"
"When Scrat's acorn sends an asteroid to Earth, the Herd must find a way to stop the asteroid from hitting Earth with the help of a returning friend.","Animation, Adventure, Comedy","Animation","SciFi_Fantasy","scrats acorn sends asteroid earth herd must find way stop asteroid hitting earth help returning friend"
"The U.S. government recruits Machete to battle his way through Mexico in order to take down an arms dealer who looks to launch a weapon into space.","Action, Crime, Thriller","Action","Action_Adventure","u government recruit machete battle way mexico order take arm dealer look launch weapon space"
"Two men named Charlie Hinton and Phil Ryerson get laid off and have to become stay-at-home fathers when they can't find jobs. This inspires them to open their own day care center.","Comedy, Family","Comedy","Comedy_Family","two men named charlie hinton phil ryerson get laid become stayathome father cant find job inspires open day care center"
"A teenage girl and her younger brother must survive a wild 24 hours during which a mass hysteria of unknown origin causes parents to turn violently on their own kids.","Comedy, Horror, Thriller","Comedy","Comedy_Family","teenage girl younger brother must survive wild hour mass hysteria unknown origin cause parent turn violently kid"
"A three-person crew on a mission to Mars faces an impossible choice when an unplanned passenger jeopardizes the lives of everyone on board.","Adventure, Sci-Fi, Thriller","Adventure","Action_Adventure","threeperson crew mission mar face impossible choice unplanned passenger jeopardizes life everyone board"
"Set a few days after the original, a championship basketball team's bus is attacked by The Creeper, the winged, flesh-eating terror, on the last day of his 23-day feeding frenzy.","Horror","Horror","Crime_Thriller_Horror","set day original championship basketball team bus attacked creeper winged flesheating terror last day day feeding frenzy"
"A lonely woman befriends a group of teenagers and decides to let them party at her house. Just when the kids think their luck couldn't get any better, things start happening that make them question the intention of their host.","Horror, Mystery, Thriller","Horror","Crime_Thriller_Horror","lonely woman befriends group teenager decides let party house kid think luck couldnt get better thing start happening make question intention host"
"Upset that he has to share the room he loves with his grandfather, Peter decides to declare war in an attempt to get it back.","Comedy, Drama, Family","Comedy","Comedy_Family","upset share room love grandfather peter decides declare war attempt get back"
"A former FBI agent turned small-town sheriff agrees to help the FBI chief infiltrate the Chicago mafia when the FBI chief's son is killed by them.","Action, Crime, Thriller","Action","Action_Adventure","former fbi agent turned smalltown sheriff agrees help fbi chief infiltrate chicago mafia fbi chief son killed"
"A Nebraska teen gets more than she bargained for when she sets out for the bright lights of Las Vegas.","Comedy, Drama","Comedy","Comedy_Family","nebraska teen get bargained set bright light la vega"
"In order to keep the woman of his dreams from falling for another guy, Charlie Logan has to break the curse that has made him wildly popular with single women: Sleep with Charlie once, and the next man you meet will be your true love.","Comedy, Romance","Comedy","Comedy_Family","order keep woman dream falling another guy charlie logan break curse made wildly popular single woman sleep charlie next man meet true love"
"A data courier, literally carrying a data package inside his head, must deliver it before he dies from the burden or is killed by the Yakuza.","Action, Drama, Sci-Fi","Action","Action_Adventure","data courier literally carrying data package inside head must deliver dy burden killed yakuza"
"A thirty-something is still living with his parents until they hire an interventionist to help him graduate out of the house. That's when the fun begins.","Comedy, Romance","Comedy","Comedy_Family","thirtysomething still living parent hire interventionist help graduate house thats fun begin"
"When his parents must go out of town on business, Dennis stays with Mr. and Mrs. Wilson. He is driving Mr. Wilson crazy, but he is just trying to be helpful, even to the thief who has arrived in town.","Comedy, Family","Comedy","Comedy_Family","parent must go town business dennis stay mr mr wilson driving mr wilson crazy trying helpful even thief arrived town"
"Jay and Silent Bob inadvertently sign away their names and rights to the new Bluntman and Chronic movie. Now they head to Hollywood to stop the film from being made. Along the way Jay discovers that he is a father.","Action, Adventure, Comedy","Action","Action_Adventure","jay silent bob inadvertently sign away name right new bluntman chronic movie head hollywood stop film made along way jay discovers father"
"A group of archaeologists become trapped in the past when they go there to retrieve a friend. The group must survive in 14th-century France before they can escape back to the twenty-first century.","Action, Adventure, Sci-Fi","Action","Action_Adventure","group archaeologist become trapped past go retrieve friend group must survive thcentury france escape back twentyfirst century"
"The new kid in Cradle Bay, Washington stumbles across something sinister about the town's method of transforming its unruly teens into upstanding citizens.","Horror, Mystery, Sci-Fi","Horror","Crime_Thriller_Horror","new kid cradle bay washington stumble across something sinister town method transforming unruly teen upstanding citizen"
"When a group of teenage friends go on a spring break camping trip, an unfortunate accident sets off a race against time to save their friend's most prized possession.","Comedy, Thriller","Comedy","Comedy_Family","group teenage friend go spring break camping trip unfortunate accident set race time save friend prized possession"
"A weekend getaway to Croatia that goes awry when a woman is accused of killing her best friend. As she attempts to clear her name and uncover the truth, her efforts unearth a painful secret.","Crime, Drama, Mystery","Crime","Crime_Thriller_Horror","weekend getaway croatia go awry woman accused killing best friend attempt clear name uncover truth effort unearth painful secret"
"A teenage girl in the Midwest becomes infected by an outbreak of a disease that slowly turns the infected into cannibalistic zombies. During her transformation, her loving father stays by her side.","Drama, Horror, Sci-Fi","Drama","Drama_Romance","teenage girl midwest becomes infected outbreak disease slowly turn infected cannibalistic zombie transformation loving father stay side"
"Michael Harding (Penn Badgely) returns home from military school to find his mother Susan (Sela Ward) happily in love and living with her new boyfriend David (Dylan Walsh). As the two men get to know each other, he becomes more and more suspicious of the man who is always there to help.","Mystery, Thriller","Mystery","Crime_Thriller_Horror","michael harding penn badgely return home military school find mother susan sela ward happily love living new boyfriend david dylan walsh two men get know becomes suspicious man always help"
"A group of online chatroom friends find themselves haunted by a mysterious, supernatural force using the account of their dead friend.","Horror, Mystery, Thriller","Horror","Crime_Thriller_Horror","group online chatroom friend find haunted mysterious supernatural force using account dead friend"
"Chucky, the doll possessed by a serial killer, discovers the perfect mate to kill and revive into the body of another doll.","Comedy, Horror, Thriller","Comedy","Comedy_Family","chucky doll possessed serial killer discovers perfect mate kill revive body another doll"
"An evil queen steals control of a kingdom and an exiled princess enlists the help of seven resourceful rebels to win back her birthright.","Adventure, Comedy, Drama","Adventure","Action_Adventure","evil queen steal control kingdom exiled princess enlists help seven resourceful rebel win back birthright"
"A radio host is victimized by the cannibal family as a former Texas Marshall hunts them.","Comedy, Horror","Comedy","Comedy_Family","radio host victimized cannibal family former texas marshall hunt"
"A single mother living in the Irish countryside with her son begins to suspect he may not be her son at all, and fears his increasingly disturbing behavior is linked to a mysterious sinkhole in the forest behind their house.","Drama, Horror, Mystery","Drama","Drama_Romance","single mother living irish countryside son begin suspect may son fear increasingly disturbing behavior linked mysterious sinkhole forest behind house"
"A bouncer with a slightly murderous anger-management problem that she controls with the help of an electrode-lined vest she uses to shock herself back to normalcy whenever she gets homicidal.","Action, Comedy, Crime","Action","Action_Adventure","bouncer slightly murderous angermanagement problem control help electrodelined vest us shock back normalcy whenever get homicidal"
"After a remote diamond mine collapses in far northern Canada, a 'big-rig' ice road driver must lead an impossible rescue mission over a frozen lake to save the trapped miners.","Action, Adventure, Thriller","Action","Action_Adventure","remote diamond mine collapse far northern canada bigrig ice road driver must lead impossible rescue mission frozen lake save trapped miner"
"Rattled by sudden unemployment, a Manhattan couple surveys alternative living options, ultimately deciding to experiment with living on a rural commune where free love rules.","Comedy, Romance","Comedy","Comedy_Family","rattled sudden unemployment manhattan couple survey alternative living option ultimately deciding experiment living rural commune free love rule"
"Two intersecting love triangles. Obsession and betrayal set against the music scene in Austin, Texas.","Drama, Music, Romance","Drama","Drama_Romance","two intersecting love triangle obsession betrayal set music scene austin texas"
"An amusement park mogul offers a group of diverse people $1,000,000 to spend the night in a haunted house with a horrifying past.","Horror, Mystery, Thriller","Horror","Crime_Thriller_Horror","amusement park mogul offer group diverse people spend night haunted house horrifying past"
"A small town's women give birth to unfriendly alien children posing as humans.","Horror, Sci-Fi, Thriller","Horror","Crime_Thriller_Horror","small town woman give birth unfriendly alien child posing human"
"A voyeuristic hotel clerk becomes the subject of a murder investigation.","Crime, Drama, Mystery","Crime","Crime_Thriller_Horror","voyeuristic hotel clerk becomes subject murder investigation"
"Scooby and the gang face their most challenging mystery ever: a plot to unleash the ghost dog Cerberus upon the world. As they race to stop this dogpocalypse, the gang discovers that Scooby has an epic destiny greater than anyone imagined.","Animation, Adventure, Comedy","Animation","SciFi_Fantasy","scooby gang face challenging mystery ever plot unleash ghost dog cerberus upon world race stop dogpocalypse gang discovers scooby epic destiny greater anyone imagined"
"A girl group find themselves in the middle of a conspiracy to deliver subliminal messages through popular music.","Comedy, Music","Comedy","Comedy_Family","girl group find middle conspiracy deliver subliminal message popular music"
"Three generations come together in the week leading up to Mother's Day.","Comedy, Drama, Romance","Comedy","Comedy_Family","three generation come together week leading mother day"
"Bob Munro and his dysfunctional family rent an RV for a road trip to the Colorado Rockies, where they must ultimately contend with a bizarre community of campers.","Adventure, Comedy, Family","Adventure","Action_Adventure","bob munro dysfunctional family rent rv road trip colorado rockies must ultimately contend bizarre community camper"
"A female high school student's slumber party turns into a bloodbath, as a newly escaped psychotic serial killer wielding a power drill prowls her neighborhood.","Horror","Horror","Crime_Thriller_Horror","female high school student slumber party turn bloodbath newly escaped psychotic serial killer wielding power drill prowl neighborhood"
"When one school teacher unwittingly causes another teacher's dismissal, he is challenged to an after-school fight.","Comedy","Comedy","Comedy_Family","one school teacher unwittingly cause another teacher dismissal challenged afterschool fight"
"A group of young shopping mall employees stay behind for a late night party in one of the stores. When the mall goes on lock-down before they can get out, the robot security system malfunctions, and goes on a killing spree.","Comedy, Horror, Sci-Fi","Comedy","Comedy_Family","group young shopping mall employee stay behind late night party one store mall go lockdown get robot security system malfunction go killing spree"
"A group of wealthy boys in Los Angeles during the early 1980s establish a 'get-rich-quick' scam that turns deadly.","Biography, Drama, Thriller","Biography","Drama_Romance","group wealthy boy los angeles early establish getrichquick scam turn deadly"
"As their own mothers drop in unexpectedly, our three under-appreciated and over-burdened moms rebel against the challenges and expectations of the Super Bowl for mothers: Christmas.","Comedy","Comedy","Comedy_Family","mother drop unexpectedly three underappreciated overburdened mom rebel challenge expectation super bowl mother christmas"
"After the deaths of three children suspected to be killed by wolves, writer Russell Core is hired by the mother of a missing six-year-old boy to track down and locate her son in the Alaskan wilderness.","Action, Crime, Drama","Action","Action_Adventure","death three child suspected killed wolf writer russell core hired mother missing sixyearold boy track locate son alaskan wilderness"
"Two policemen see their personal and professional lives fall apart in the wake of the ""Black Dahlia"" Elizabeth Short murder investigation.","Crime, Drama, Mystery","Crime","Crime_Thriller_Horror","two policeman see personal professional life fall apart wake black dahlia elizabeth short murder investigation"
"A woman struggling with insecurity wakes from a fall believing she is the most beautiful and capable woman on the planet. Her new confidence empowers her to live fearlessly, but what happens when she realizes her appearance never changed?","Comedy, Romance","Comedy","Comedy_Family","woman struggling insecurity wake fall believing beautiful capable woman planet new confidence empowers live fearlessly happens realizes appearance never changed"
"Former special operative MacGruber is called back into action to take down his arch-enemy, Dieter Von Cunth, who's in possession of a nuclear warhead and bent on destroying Washington, D.C.","Action, Comedy","Action","Action_Adventure","former special operative macgruber called back action take archenemy dieter von cunth who possession nuclear warhead bent destroying washington dc"
"Disenchanted with the movie industry, Chili Palmer tries the music industry, meeting and romancing a widow of a music executive on the way.","Comedy, Crime, Music","Comedy","Comedy_Family","disenchanted movie industry chili palmer try music industry meeting romancing widow music executive way"
"A small wooden box arrives on the doorstep of a married couple, who know that opening it will grant them a million dollars and kill someone they don't know.","Drama, Mystery, Thriller","Drama","Drama_Romance","small wooden box arrives doorstep married couple know opening grant million dollar kill someone dont know"
"A young man's recently deceased girlfriend mysteriously returns from the dead, but he slowly realizes she is not the way he remembered her.","Comedy, Fantasy, Horror","Comedy","Comedy_Family","young man recently deceased girlfriend mysteriously return dead slowly realizes way remembered"
"A detective and a psychoanalyst uncover evidence of a satanic cult while investigating a young woman's terrifying past.","Adventure, Crime, Drama","Adventure","Action_Adventure","detective psychoanalyst uncover evidence satanic cult investigating young woman terrifying past"
"After a brutal break-up, a young man vows to stay celibate during the forty days of Lent, but finds the girl of his dreams and is unable to do anything about it.","Comedy, Romance","Comedy","Comedy_Family","brutal breakup young man vow stay celibate forty day lent find girl dream unable anything"
"A woman entices a bomb expert she's involved with into destroying the mafia that killed her family.","Action, Drama, Thriller","Action","Action_Adventure","woman entices bomb expert shes involved destroying mafia killed family"
"Twin brothers are separated when their parents are murdered but 25 years later they re-unite in order to avenge their parents' death.","Action, Crime","Action","Action_Adventure","twin brother separated parent murdered year later reunite order avenge parent death"
"A young girl is transported into a magical world of gingerbread soldiers and an army of mice.","Adventure, Family, Fantasy","Adventure","Action_Adventure","young girl transported magical world gingerbread soldier army mouse"
"Molly owns a quaint little sweet shop. Joel works for a gigantic candy company threatening to shut her down. How they meet, fall in love, break up and get back together is hilariously recounted in this rom-com spoof.","Comedy, Romance","Comedy","Comedy_Family","molly owns quaint little sweet shop joel work gigantic candy company threatening shut meet fall love break get back together hilariously recounted romcom spoof"
"65 years after a masked serial killer terrorized the small town of Texarkana, the so-called ""moonlight murders"" begin again. Is it a copycat or something even more sinister? A lonely high school girl may be the key to catching him.","Horror, Mystery, Thriller","Horror","Crime_Thriller_Horror","year masked serial killer terrorized small town texarkana socalled moonlight murder begin copycat something even sinister lonely high school girl may key catching"
"When the farmer's away, all the animals play, and sing, and dance. Eventually, though, someone has to step in and run things, a responsibility that ends up going to Otis, a carefree cow.","Animation, Adventure, Comedy","Animation","SciFi_Fantasy","farmer away animal play sing dance eventually though someone step run thing responsibility end going otis carefree cow"
"This is the story of Shiva who sets out in search of love and self-discovery. During his journey, he has to face many evil forces that threaten our existence.","Action, Adventure, Fantasy","Action","Action_Adventure","story shiva set search love selfdiscovery journey face many evil force threaten existence"
"When a billionaire's daughter intent on bringing down a major crime syndicate is targeted by a group of professional assassins, a team of mercenaries must stop them before they kill her.","Action, Thriller","Action","Action_Adventure","billionaire daughter intent bringing major crime syndicate targeted group professional assassin team mercenary must stop kill"
"A meddling mother tries to set her daughter up with the right man so her kid won't follow in her footsteps.","Comedy, Romance","Comedy","Comedy_Family","meddling mother try set daughter right man kid wont follow footstep"
"Laal Singh Chaddha, a simple man whose extraordinary journey will fill you with love, warmth, happiness and will also make you laugh.","Comedy, Drama, Romance","Comedy","Comedy_Family","laal singh chaddha simple man whose extraordinary journey fill love warmth happiness also make laugh"
"While trying to make his sister's wedding day go smoothly, Jack finds himself juggling an angry ex-girlfriend, an uninvited guest with a secret, a misplaced sleep sedative, and the girl who got away in alternate versions of the same day.","Comedy, Romance","Comedy","Comedy_Family","trying make sister wedding day go smoothly jack find juggling angry exgirlfriend uninvited guest secret misplaced sleep sedative girl got away alternate version day"
"Freddy Krueger returns once again to terrorize the dreams of the remaining Dream Warriors, as well as those of a young woman who may be able to defeat him for good.","Horror","Horror","Crime_Thriller_Horror","freddy krueger return terrorize dream remaining dream warrior well young woman may able defeat good"
"A happily married professor, known for having many affairs with students, becomes the prime suspect when a young woman has gone missing.","Drama, Mystery, Thriller","Drama","Drama_Romance","happily married professor known many affair student becomes prime suspect young woman gone missing"
"A reporter is assigned to write a story about a woman who has left a string of fiancés at the altar.","Comedy, Romance","Comedy","Comedy_Family","reporter assigned write story woman left string fiancés altar"
"A long-divorced couple fakes being married as their family unites for a wedding.","Comedy, Drama, Romance","Comedy","Comedy_Family","longdivorced couple fake married family unites wedding"
"A determined hairstylist (Queen Latifah) competes with her former boss (Kevin Bacon) after opening her own business in Atlanta.","Comedy","Comedy","Comedy_Family","determined hairstylist queen latifah competes former bos kevin bacon opening business atlanta"
"When Frank Castle's family is murdered by criminals, he wages war on crime as a vigilante assassin known only as The Punisher.","Action, Crime, Thriller","Action","Action_Adventure","frank castle family murdered criminal wage war crime vigilante assassin known punisher"
"When a poor college student who cracks an online poker game goes bust, he arranges a face-to-face with the man he thinks cheated him, a sly offshore entrepreneur.","Crime, Thriller","Crime","Crime_Thriller_Horror","poor college student crack online poker game go bust arranges facetoface man think cheated sly offshore entrepreneur"
"Two young friends find a magic book that brings a ventriloquist's dummy to life.","Adventure, Comedy, Fantasy","Adventure","Action_Adventure","two young friend find magic book brings ventriloquist dummy life"
"An unstable escaped convict terrorizes a woman who is alone with her two children.","Crime, Drama, Horror","Crime","Crime_Thriller_Horror","unstable escaped convict terrorizes woman alone two child"
"After her mother's mysterious death, Nica begins to suspect that the talking, red-haired doll her visiting niece has been playing with may be the key to recent bloodshed and chaos.","Horror, Thriller","Horror","Crime_Thriller_Horror","mother mysterious death nica begin suspect talking redhaired doll visiting niece playing may key recent bloodshed chaos"
"After his mistress runs over a young teen, a Wall Street hotshot sees his life unravel in the spotlight and attracts the interest of a down-and-out reporter.","Comedy, Drama, Romance","Comedy","Comedy_Family","mistress run young teen wall street hotshot see life unravel spotlight attracts interest downandout reporter"
"The Indians are now a World Series contender. But last year's hunger is now replaced with complacency, and bad decisions by the new owner threaten to tear the team apart.","Comedy, Sport","Comedy","Comedy_Family","indian world series contender last year hunger replaced complacency bad decision new owner threaten tear team apart"
"A bizarre series of sudden disappearances on the streets of New York City seems to point toward something unsavory living in the sewers.","Horror, Sci-Fi","Horror","Crime_Thriller_Horror","bizarre series sudden disappearance street new york city seems point toward something unsavory living sewer"
"Two researchers in a green alternative energy project are put on the run when they are framed for murder and treason.","Action, Drama, Sci-Fi","Action","Action_Adventure","two researcher green alternative energy project put run framed murder treason"
"The Freeling family have a new house, but their troubles with supernatural forces don't seem to be over.","Horror","Horror","Crime_Thriller_Horror","freeling family new house trouble supernatural force dont seem"
"Trapped in a London subway station, a woman who's being pursued by a potential attacker heads into the unknown labyrinth of tunnels beneath the city's streets.","Horror, Mystery, Thriller","Horror","Crime_Thriller_Horror","trapped london subway station woman who pursued potential attacker head unknown labyrinth tunnel beneath city street"
"A mother and daughter, still wounded from a bitter custody dispute, hole up in a run-down apartment building, where they are targeted by the ghost of a former resident.","Drama, Horror, Mystery","Drama","Drama_Romance","mother daughter still wounded bitter custody dispute hole rundown apartment building targeted ghost former resident"
"A former valedictorian quits her reporter job in New York and returns to the place she last felt happy: her childhood home in Connecticut. She gets work as a lifeguard and starts a dangerous relationship with a troubled teenager.","Drama, Romance","Drama","Drama_Romance","former valedictorian quits reporter job new york return place last felt happy childhood home connecticut get work lifeguard start dangerous relationship troubled teenager"
"After the town takes away their daughter's college scholarship, a couple start an illegal casino in their friend's house to make back the money.","Comedy, Crime","Comedy","Comedy_Family","town take away daughter college scholarship couple start illegal casino friend house make back money"
"After her husband abruptly asks for a divorce, a middle-aged mother returns to college in order to complete her degree.","Comedy","Comedy","Comedy_Family","husband abruptly asks divorce middleaged mother return college order complete degree"
"The lives of several couples and singles in New York City intertwine over the course of New Year's Eve.","Comedy, Romance","Comedy","Comedy_Family","life several couple single new york city intertwine course new year eve"
"Two mismatched security guards are thrown together to bust a smuggling operation.","Action, Comedy, Crime","Action","Action_Adventure","two mismatched security guard thrown together bust smuggling operation"
"After a spaceship crash-lands in the center of Moscow, a young woman finds herself torn between loyalty to her seemingly normal life and the allure of a new state of being promised by one of the aliens.","Action, Drama, Romance","Action","Action_Adventure","spaceship crashlands center moscow young woman find torn loyalty seemingly normal life allure new state promised one alien"
"A cop with a connection to the criminal underworld scours a nightclub in search of his kidnapped son.","Action, Thriller","Action","Action_Adventure","cop connection criminal underworld scour nightclub search kidnapped son"
"A college student on suspension is coaxed into babysitting the kids next door, though he is fully unprepared for the wild night ahead of him.","Comedy","Comedy","Comedy_Family","college student suspension coaxed babysitting kid next door though fully unprepared wild night ahead"
"Five American soldiers assigned to hold a French Chateau near the end of World War II. This unexpected respite quickly descends into madness when they encounter a supernatural enemy more terrifying than anything seen on the battlefield.","Fantasy, Horror, Thriller","Fantasy","SciFi_Fantasy","five american soldier assigned hold french chateau near end world war ii unexpected respite quickly descends madness encounter supernatural enemy terrifying anything seen battlefield"
"A young married couple buy a beautiful house on several acres of land, only to find out that the man they bought it from refuses to let go of the property.","Horror, Thriller","Horror","Crime_Thriller_Horror","young married couple buy beautiful house several acre land find man bought refuse let go property"
"Railroad executive Dagny Taggart and steel mogul Henry Rearden form an alliance to fight the increasingly authoritarian government of the United States.","Drama, Mystery, Sci-Fi","Drama","Drama_Romance","railroad executive dagny taggart steel mogul henry rearden form alliance fight increasingly authoritarian government united state"
"When a group of tourists in a New Orleans haunted swamp tour find themselves stranded in the wilderness, their evening of fun and spooks turns into a horrific nightmare.","Comedy, Horror, Thriller","Comedy","Comedy_Family","group tourist new orleans haunted swamp tour find stranded wilderness evening fun spook turn horrific nightmare"
"Presented in a surreal, gory and entirely visual manner, Begotten tells of the death of religion, the abuse of nature by Man and a nihilistic outlook on what life ultimately is.","Fantasy, Horror","Fantasy","SciFi_Fantasy","presented surreal gory entirely visual manner begotten tell death religion abuse nature man nihilistic outlook life ultimately"
"A successful executive and womanizer finds his lifestyle choices have turned back on him when his new female boss turns out to be an even bigger deviant than he is.","Comedy, Drama, Romance","Comedy","Comedy_Family","successful executive womanizer find lifestyle choice turned back new female bos turn even bigger deviant"
"The wives of New York gangsters in Hell's Kitchen in the 1970s continue to operate their husbands' rackets after they're locked up in prison.","Action, Crime, Drama","Action","Action_Adventure","wife new york gangster hell kitchen continue operate husband racket theyre locked prison"
"A couple from college get caught in a dangerous game of cat and mouse with a psychopathic hitchhiker and the police after witnessing a murder and being framed.","Crime, Thriller","Crime","Crime_Thriller_Horror","couple college get caught dangerous game cat mouse psychopathic hitchhiker police witnessing murder framed"
"Orin Boyd, a tough cop in an inner-city precinct discovers a web of dirty cops and corruption.","Action, Crime, Thriller","Action","Action_Adventure","orin boyd tough cop innercity precinct discovers web dirty cop corruption"
"After a plane is hijacked by terrorists, The Delta Force is sent in to resolve the crisis.","Action, Adventure, Drama","Action","Action_Adventure","plane hijacked terrorist delta force sent resolve crisis"
"When a serial killer interrupts the fun at the swanky Coconut Pete's Coconut Beach Resort--a hedonistic island paradise for swingers--it's up to the club's staff to stop the violence...or at least hide it.","Comedy, Horror, Mystery","Comedy","Comedy_Family","serial killer interrupt fun swanky coconut petes coconut beach resorta hedonistic island paradise swingersits club staff stop violenceor least hide"
"When a lonely guy meets a woman on the internet who happens to be in prison, she breaks out to get him to prove her innocence, and proceeds to wreak havoc on his middle-class life.","Comedy","Comedy","Comedy_Family","lonely guy meet woman internet happens prison break get prove innocence proceeds wreak havoc middleclass life"
"A guy proposes to his girlfriend, who drops dead. His BFF tries to get him to date other women but he only talks about his dead big love. At a diner he proposes to a cute waitress just to get his BFF off his back. She says yes.","Comedy, Romance","Comedy","Comedy_Family","guy proposes girlfriend drop dead bff try get date woman talk dead big love diner proposes cute waitress get bff back say yes"
"Jason, a Bruce Lee fan, sees his karate instructor/dad beaten by martial art thugs. They move to Seattle where, after humiliations, he trains with Bruce Lee's ghost so he can defend himself and others against thugs.","Action, Comedy, Crime","Action","Action_Adventure","jason bruce lee fan see karate instructordad beaten martial art thug move seattle humiliation train bruce lee ghost defend others thug"
"A Foreign Service Officer in London tries to prevent a terrorist attack set to hit New York City, but is forced to go on the run when she is framed for crimes she did not commit.","Action, Crime, Thriller","Action","Action_Adventure","foreign service officer london try prevent terrorist attack set hit new york city forced go run framed crime commit"
"A group of young boys befriend a prostitute named, V.","Comedy, Romance","Comedy","Comedy_Family","group young boy befriend prostitute named v"
"A senior at an ivy league college, who depends on scholarships and working on the side, gets accepted into the secret society The Skulls. He hopes it betters chances at Harvard but The Skulls is not what he thought and comes at a price.","Action, Crime, Drama","Action","Action_Adventure","senior ivy league college depends scholarship working side get accepted secret society skull hope better chance harvard skull thought come price"
"In a distant future scarce of water, space pirates get caught after stealing ice from a spaceship. They are sold to a princess looking for her dad. He might have found a planet abundant with water.","Action, Adventure, Comedy","Action","Action_Adventure","distant future scarce water space pirate get caught stealing ice spaceship sold princess looking dad might found planet abundant water"
"Insp. Jacques Clouseau teams up with a squad of International detectives who are just as bumbling as he is. Their mission: Stop a globe-trotting thief who specializes in stealing historical artifacts.","Action, Adventure, Comedy","Action","Action_Adventure","insp jacques clouseau team squad international detective bumbling mission stop globetrotting thief specializes stealing historical artifact"
"After years of putting her career first, a stand-up comic meets a guy who seems perfect: smart, nice, successful and possibly too good to be true.","Comedy, Romance","Comedy","Comedy_Family","year putting career first standup comic meet guy seems perfect smart nice successful possibly good true"
"An undercover Detroit cop navigates a dangerous neighborhood that's surrounded by a containment wall with the help of an ex-con in order to bring down a crime lord and his plot to devastate the entire city.","Action, Crime, Thriller","Action","Action_Adventure","undercover detroit cop navigates dangerous neighborhood thats surrounded containment wall help excon order bring crime lord plot devastate entire city"
